country_code,country_name,year,personnel,population,per_1000
DNK,Denmark,1917,16000,,
DNK,Denmark,1918,16000,,
DNK,Denmark,1919,16000,,
DNK,Denmark,1920,16000,,
DNK,Denmark,1921,15000,,
DNK,Denmark,1922,13000,,
DNK,Denmark,1923,13000,,
DNK,Denmark,1924,14000,,
DNK,Denmark,1925,14000,,
DNK,Denmark,1926,14000,,
DNK,Denmark,1927,13000,,
DNK,Denmark,1928,14000,,
DNK,Denmark,1929,12000,,
DNK,Denmark,1930,11000,,
DNK,Denmark,1931,11000,,
DNK,Denmark,1932,11000,,
DNK,Denmark,1933,11000,,
DNK,Denmark,1934,10000,,
DNK,Denmark,1935,10000,,
DNK,Denmark,1936,12000,,
DNK,Denmark,1937,12000,,
DNK,Denmark,1938,11000,,
DNK,Denmark,1939,12000,,
DNK,Denmark,1940,13000,,
DNK,Denmark,1945,13000,,
DNK,Denmark,1946,14000,,
DNK,Denmark,1947,14000,,
DNK,Denmark,1948,14000,,
DNK,Denmark,1949,16000,,
DNK,Denmark,1950,18000,,
DNK,Denmark,1951,25000,,
DNK,Denmark,1952,25000,,
DNK,Denmark,1953,25000,,
DNK,Denmark,1954,25000,,
DNK,Denmark,1955,25000,,
DNK,Denmark,1956,35000,,
DNK,Denmark,1957,35000,,
DNK,Denmark,1958,32000,,
DNK,Denmark,1959,32000,,
DNK,Denmark,1960,32000,4579603.0,6.98750524881742
DNK,Denmark,1961,45000,4611687.0,9.757817475470475
DNK,Denmark,1962,47000,4647727.0,10.112470031049586
DNK,Denmark,1963,45000,4684483.0,9.606182795412002
DNK,Denmark,1964,45000,4722072.0,9.529714921754689
DNK,Denmark,1965,50000,4759012.0,10.506382417190796
DNK,Denmark,1966,50000,4797381.0,10.422353363220473
DNK,Denmark,1967,50000,4835354.0,10.340504542170024
DNK,Denmark,1968,45000,4864883.0,9.249965518184096
DNK,Denmark,1969,45000,4891860.0,9.198954998712146
DNK,Denmark,1970,45000,4928757.0,9.130091014833964
DNK,Denmark,1971,45000,4963126.0,9.066866325779358
DNK,Denmark,1972,45000,4991596.0,9.015152668605392
DNK,Denmark,1973,39000,5021861.0,7.766045296753534
DNK,Denmark,1974,35000,5045297.0,6.937153551118993
DNK,Denmark,1975,34000,5059862.0,6.719550849410517
DNK,Denmark,1976,31000,5072596.0,6.111269259369364
DNK,Denmark,1977,32000,5088419.0,6.288790290265012
DNK,Denmark,1978,33000,5104248.0,6.465203101416702
DNK,Denmark,1979,33000,5116801.0,6.449342079162351
DNK,Denmark,1980,33000,5123027.0,6.441504212255762
DNK,Denmark,1981,33000,5121572.0,6.443334195047926
DNK,Denmark,1982,32000,5117810.0,6.252674483812411
DNK,Denmark,1983,30000,5114297.0,5.865908843385513
DNK,Denmark,1984,31000,5111619.0,6.064614753173115
DNK,Denmark,1985,29000,5113691.0,5.671050519086898
DNK,Denmark,1986,28000,5120534.0,5.468179685946818
DNK,Denmark,1987,28000,5127024.0,5.461257836904996
DNK,Denmark,1988,30000,5129516.0,5.848505005150583
DNK,Denmark,1989,31000,5132594.0,6.0398309314939
DNK,Denmark,1990,31000,5140939.0,6.030026810277266
DNK,Denmark,1991,30000,5154298.0,5.8203852396582425
DNK,Denmark,1992,28000,5171370.0,5.414425964492968
DNK,Denmark,1993,27000,5188628.0,5.203687757148904
DNK,Denmark,1994,28000,5206180.0,5.378223572753919
DNK,Denmark,1995,27000,5233373.0,5.159196564051522
DNK,Denmark,1996,28000,5263074.0,5.320084802151746
DNK,Denmark,1997,29000,5284991.0,5.487237348180915
DNK,Denmark,1998,25000,5304219.0,4.713229223755656
DNK,Denmark,1999,27000,5321799.0,5.073472335200934
DNK,Denmark,2000,22000,5339616.0,4.120146467461331
DNK,Denmark,2001,21000,5358783.0,3.918800220124607
DNK,Denmark,2002,23000,5375931.0,4.278328721108958
DNK,Denmark,2003,23000,5390574.0,4.266707033425383
DNK,Denmark,2004,22000,5404523.0,4.070664515628854
DNK,Denmark,2005,21000,5419432.0,3.874944828166494
DNK,Denmark,2006,21000,5437272.0,3.8622309128548284
DNK,Denmark,2007,22000,5461438.0,4.028243111063423
DNK,Denmark,2008,30000,5493621.0,5.460879081392764
DNK,Denmark,2009,30000,5523095.0,5.4317370966822045
DNK,Denmark,2010,27000,5547683.0,4.866896684615902
DNK,Denmark,2011,19000,5570572.0,3.410780795939807
DNK,Denmark,2012,19000,5591572.0,3.3979710893466097
DNK,Denmark,2013,16000,5614932.0,2.8495447496069413
DNK,Denmark,2014,17000,5643475.0,3.0123283969540045
DNK,Denmark,2015,17000,5683483.0,2.9911235768629907
DNK,Denmark,2016,17000,5728010.0,2.9678719136314355
DNK,Denmark,2017,17000,5764980.0,2.9488393715155996
DNK,Denmark,2018,16000,5793636.0,2.7616508872839094
DNK,Denmark,2019,15000,5814422.0,2.579792110032605
DNK,Denmark,2020,15000,5831404.0,2.572279334445015
DNK,Denmark,2021,15000,5856733.0,2.5611548281268757
DNK,Denmark,2022,15000,5903037.0,2.541064878976703
FIN,Finland,1919,38000,,
FIN,Finland,1920,39000,,
FIN,Finland,1921,35000,,
FIN,Finland,1922,30000,,
FIN,Finland,1923,29000,,
FIN,Finland,1924,31000,,
FIN,Finland,1925,32000,,
FIN,Finland,1926,29000,,
FIN,Finland,1927,30000,,
FIN,Finland,1928,30000,,
FIN,Finland,1929,29000,,
FIN,Finland,1930,27000,,
FIN,Finland,1931,31000,,
FIN,Finland,1932,29000,,
FIN,Finland,1933,32000,,
FIN,Finland,1934,31000,,
FIN,Finland,1935,31000,,
FIN,Finland,1936,31000,,
FIN,Finland,1937,31000,,
FIN,Finland,1938,36000,,
FIN,Finland,1939,37000,,
FIN,Finland,1940,300000,,
FIN,Finland,1943,350000,,
FIN,Finland,1944,350000,,
FIN,Finland,1945,32000,,
FIN,Finland,1946,42000,,
FIN,Finland,1947,42000,,
FIN,Finland,1948,42000,,
FIN,Finland,1949,42000,,
FIN,Finland,1950,42000,,
FIN,Finland,1951,42000,,
FIN,Finland,1952,42000,,
FIN,Finland,1953,42000,,
FIN,Finland,1954,42000,,
FIN,Finland,1955,42000,,
FIN,Finland,1956,42000,,
FIN,Finland,1957,42000,,
FIN,Finland,1958,42000,,
FIN,Finland,1959,42000,,
FIN,Finland,1960,42000,4429634.0,9.481595996418665
FIN,Finland,1961,48000,4461005.0,10.759907240632996
FIN,Finland,1962,47000,4491443.0,10.46434297396182
FIN,Finland,1963,35000,4523309.0,7.737698220484163
FIN,Finland,1964,40000,4548543.0,8.794024811901306
FIN,Finland,1965,40000,4563732.0,8.764756563268833
FIN,Finland,1966,40000,4580869.0,8.731967668143316
FIN,Finland,1967,40000,4605744.0,8.68480749255712
FIN,Finland,1968,40000,4626469.0,8.645902523068889
FIN,Finland,1969,40000,4623785.0,8.650921269046895
FIN,Finland,1970,40000,4606307.0,8.683746003034535
FIN,Finland,1971,40000,4612124.0,8.672793706327063
FIN,Finland,1972,40000,4639657.0,8.621326964471727
FIN,Finland,1973,40000,4666081.0,8.572504420733374
FIN,Finland,1974,40000,4690574.0,8.527740954518572
FIN,Finland,1975,40000,4711440.0,8.489973341483708
FIN,Finland,1976,36000,4725664.0,7.617977071581898
FIN,Finland,1977,40000,4738902.0,8.440773833263487
FIN,Finland,1978,40000,4752528.0,8.416573242703674
FIN,Finland,1979,36000,4764690.0,7.555580740824691
FIN,Finland,1980,36000,4779535.0,7.5321134796585865
FIN,Finland,1981,36000,4799964.0,7.500056250421879
FIN,Finland,1982,36000,4826933.0,7.458151998380753
FIN,Finland,1983,40000,4855787.0,8.237593617677216
FIN,Finland,1984,40000,4881803.0,8.193694010184352
FIN,Finland,1985,40000,4902206.0,8.159591824578568
FIN,Finland,1986,37000,4918154.0,7.5231479128144425
FIN,Finland,1987,37000,4932123.0,7.5018404853244745
FIN,Finland,1988,40000,4946481.0,8.08655688761364
FIN,Finland,1989,39000,4964371.0,7.855980143305163
FIN,Finland,1990,31000,4986431.0,6.216871345457302
FIN,Finland,1991,32000,5013740.0,6.3824609971797495
FIN,Finland,1992,33000,5041992.0,6.545032201558431
FIN,Finland,1993,31000,5066447.0,6.118686329887592
FIN,Finland,1994,35000,5088333.0,6.87848063403083
FIN,Finland,1995,32000,5107790.0,6.264940414543275
FIN,Finland,1996,35000,5124573.0,6.8298373347398895
FIN,Finland,1997,35000,5139835.0,6.809557116133106
FIN,Finland,1998,35000,5153498.0,6.7915035573895635
FIN,Finland,1999,35000,5165474.0,6.775757655541389
FIN,Finland,2000,32000,5176209.0,6.1821305901674375
FIN,Finland,2001,32000,5188008.0,6.16807067375378
FIN,Finland,2002,32000,5200598.0,6.153138542913719
FIN,Finland,2003,27000,5213014.0,5.179345384455135
FIN,Finland,2004,28000,5228172.0,5.3556003895816735
FIN,Finland,2005,28000,5246096.0,5.337302252951528
FIN,Finland,2006,28000,5266268.0,5.316858162174808
FIN,Finland,2007,29000,5288720.0,5.483368376469165
FIN,Finland,2008,29000,5313399.0,5.457899924323394
FIN,Finland,2009,29000,5338871.0,5.431860031830699
FIN,Finland,2010,23000,5363352.0,4.288362949140761
FIN,Finland,2011,22000,5388272.0,4.0829416183889755
FIN,Finland,2012,22000,5413971.0,4.063560739427677
FIN,Finland,2013,22000,5438972.0,4.044882010791746
FIN,Finland,2014,22000,5461512.0,4.028188530941614
FIN,Finland,2015,22000,5479531.0,4.014942154720906
FIN,Finland,2016,22000,5495303.0,4.003418919757474
FIN,Finland,2017,22000,5508214.0,3.994035090139926
FIN,Finland,2018,22000,5515525.0,3.98874087235576
FIN,Finland,2019,22000,5521606.0,3.9843480320761744
FIN,Finland,2020,22000,5529543.0,3.9786289753059156
FIN,Finland,2021,19000,5541017.0,3.4289734176957043
FIN,Finland,2022,19000,5556106.0,3.4196611799702885
FRA,France,1816,132000,,
FRA,France,1817,131000,,
FRA,France,1818,138000,,
FRA,France,1819,182000,,
FRA,France,1820,208000,,
FRA,France,1821,198000,,
FRA,France,1822,243000,,
FRA,France,1823,256000,,
FRA,France,1824,239000,,
FRA,France,1825,237000,,
FRA,France,1826,237000,,
FRA,France,1827,237000,,
FRA,France,1828,247000,,
FRA,France,1829,265000,,
FRA,France,1830,259000,,
FRA,France,1831,373000,,
FRA,France,1832,311000,,
FRA,France,1833,299000,,
FRA,France,1834,267000,,
FRA,France,1835,289000,,
