city,pollutant,unit,year,value,n_stations
Thunder Bay,SO2,ppb,1980,1.27,1
Thunder Bay,SO2,ppb,1981,0.92,1
Thunder Bay,SO2,ppb,1982,0.5,1
Thunder Bay,SO2,ppb,1983,0.46,1
Thunder Bay,SO2,ppb,1984,0.21,1
Thunder Bay,SO2,ppb,1985,0.17,1
Thunder Bay,SO2,ppb,1986,0.29,1
Thunder Bay,SO2,ppb,1987,0.23,1
Thunder Bay,SO2,ppb,1988,0.28,1
Thunder Bay,SO2,ppb,1989,0.49,1
Thunder Bay,SO2,ppb,1990,0.44,1
Thunder Bay,SO2,ppb,1991,0.4,1
Thunder Bay,SO2,ppb,1992,0.42,1
Thunder Bay,SO2,ppb,1993,0.47,1
Thunder Bay,SO2,ppb,1994,0.46,1
Thunder Bay,SO2,ppb,1995,0.26,1
Thunder Bay,SO2,ppb,1996,0.25,1
Thunder Bay,SO2,ppb,1997,0.41,1
Thunder Bay,SO2,ppb,1998,0.35,1
Thunder Bay,SO2,ppb,1999,0.44,1
Thunder Bay,SO2,ppb,2000,0.26,1
Thunder Bay,SO2,ppb,2001,0.68,1
Thunder Bay,SO2,ppb,2003,0.56,1
Toronto,SO2,ppb,1974,12.24,5
Toronto,SO2,ppb,1975,12.39,5
Toronto,SO2,ppb,1976,11.84,8
Toronto,SO2,ppb,1977,12.32,7
Toronto,SO2,ppb,1978,9.18,8
Toronto,SO2,ppb,1979,8.16,7
Toronto,SO2,ppb,1980,7.36,8
Toronto,SO2,ppb,1981,6.79,7
Toronto,SO2,ppb,1982,5.94,8
Toronto,SO2,ppb,1983,4.9,7
Toronto,SO2,ppb,1984,5.64,7
Toronto,SO2,ppb,1985,4.35,7
Toronto,SO2,ppb,1986,3.84,6
Toronto,SO2,ppb,1987,3.64,6
Toronto,SO2,ppb,1988,5.52,6
Toronto,SO2,ppb,1989,5.17,6
Toronto,SO2,ppb,1990,4.88,4
Toronto,SO2,ppb,1991,4.02,6
Toronto,SO2,ppb,1992,5.46,4
Toronto,SO2,ppb,1993,4.43,4
Toronto,SO2,ppb,1994,3.51,4
Toronto,SO2,ppb,1995,3.67,4
Toronto,SO2,ppb,1996,5.04,4
Toronto,SO2,ppb,1997,5.13,3
Toronto,SO2,ppb,1998,4.27,4
Toronto,SO2,ppb,1999,5.87,2
Toronto,SO2,ppb,2000,4.37,2
Toronto,SO2,ppb,2001,4.46,3
Toronto,SO2,ppb,2003,3.05,2
Toronto,SO2,ppb,2004,2.47,2
Toronto,SO2,ppb,2005,2.55,2
Toronto,SO2,ppb,2006,1.95,2
Toronto,SO2,ppb,2007,1.7,2
Toronto,SO2,ppb,2008,1.5,2
Toronto,SO2,ppb,2009,1.05,2
Toronto,SO2,ppb,2010,0.9,2
Toronto,SO2,ppb,2011,1.5,1
Toronto,SO2,ppb,2012,0.6,1
Toronto,SO2,ppb,2013,0.5,1
Toronto,SO2,ppb,2014,0.8,1
Toronto,SO2,ppb,2015,1.0,1
Toronto,SO2,ppb,2016,0.55,2
Toronto,SO2,ppb,2017,0.33,3
Toronto,SO2,ppb,2018,0.3,3
Toronto,SO2,ppb,2019,0.23,3
Toronto,SO2,ppb,2020,0.17,3
Toronto,SO2,ppb,2021,0.2,3
Toronto,SO2,ppb,2022,0.23,3
Toronto,SO2,ppb,2023,0.15,2
Toronto,SO2,ppb,2024,0.13,3
Trois-Rivières,SO2,ppb,1976,22.48,1
Trois-Rivières,SO2,ppb,1977,22.89,1
Trois-Rivières,SO2,ppb,1978,21.38,1
Trois-Rivières,SO2,ppb,1979,15.72,1
Trois-Rivières,SO2,ppb,1980,12.29,1
Trois-Rivières,SO2,ppb,1981,14.93,1
Trois-Rivières,SO2,ppb,1982,10.36,1
Trois-Rivières,SO2,ppb,1983,15.07,1
Trois-Rivières,SO2,ppb,1984,9.19,1
Trois-Rivières,SO2,ppb,1985,7.53,1
Trois-Rivières,SO2,ppb,1986,9.46,1
Trois-Rivières,SO2,ppb,1987,8.31,1
Trois-Rivières,SO2,ppb,1988,11.7,1
Trois-Rivières,SO2,ppb,1989,8.23,1
Trois-Rivières,SO2,ppb,1990,8.51,1
Trois-Rivières,SO2,ppb,1991,4.24,1
Trois-Rivières,SO2,ppb,1992,2.56,1
Trois-Rivières,SO2,ppb,1993,2.02,1
Trois-Rivières,SO2,ppb,1994,1.84,1
Trois-Rivières,SO2,ppb,1996,3.53,1
Trois-Rivières,SO2,ppb,1997,3.93,1
Trois-Rivières,SO2,ppb,1998,3.5,1
Trois-Rivières,SO2,ppb,1999,2.35,1
Trois-Rivières,SO2,ppb,2000,2.13,1
Trois-Rivières,SO2,ppb,2001,3.66,2
Trois-Rivières,SO2,ppb,2003,4.34,2
Trois-Rivières,SO2,ppb,2004,4.55,2
Trois-Rivières,SO2,ppb,2005,4.05,2
Trois-Rivières,SO2,ppb,2006,2.8,2
Trois-Rivières,SO2,ppb,2007,2.35,2
Trois-Rivières,SO2,ppb,2008,1.45,2
Trois-Rivières,SO2,ppb,2009,1.3,2
Trois-Rivières,SO2,ppb,2010,0.7,2
Trois-Rivières,SO2,ppb,2011,0.4,1
Trois-Rivières,SO2,ppb,2013,0.8,1
Trois-Rivières,SO2,ppb,2015,0.4,1
Trois-Rivières,SO2,ppb,2016,0.3,1
Trois-Rivières,SO2,ppb,2017,0.3,1
Trois-Rivières,SO2,ppb,2018,0.2,1
Trois-Rivières,SO2,ppb,2022,0.3,1
Trois-Rivières,SO2,ppb,2024,0.4,1
Vancouver,SO2,ppb,1974,4.47,3
Vancouver,SO2,ppb,1975,8.97,2
Vancouver,SO2,ppb,1976,6.69,2
Vancouver,SO2,ppb,1977,8.47,1
Vancouver,SO2,ppb,1978,5.82,1
Vancouver,SO2,ppb,1979,8.37,3
Vancouver,SO2,ppb,1980,7.68,1
Vancouver,SO2,ppb,1981,5.54,2
Vancouver,SO2,ppb,1982,6.23,2
Vancouver,SO2,ppb,1983,4.8,2
Vancouver,SO2,ppb,1984,4.45,2
Vancouver,SO2,ppb,1986,6.53,1
Vancouver,SO2,ppb,1987,4.61,2
Vancouver,SO2,ppb,1988,5.64,2
Vancouver,SO2,ppb,1989,5.4,2
Vancouver,SO2,ppb,1990,5.25,2
Vancouver,SO2,ppb,1991,5.6,2
Vancouver,SO2,ppb,1992,5.59,2
Vancouver,SO2,ppb,1993,6.46,2
Vancouver,SO2,ppb,1994,6.85,1
Vancouver,SO2,ppb,1995,5.0,2
Vancouver,SO2,ppb,1996,4.63,2
Vancouver,SO2,ppb,1997,5.13,2
Vancouver,SO2,ppb,1998,3.33,3
Vancouver,SO2,ppb,1999,3.24,3
Vancouver,SO2,ppb,2000,3.7,4
Vancouver,SO2,ppb,2001,2.94,4
Vancouver,SO2,ppb,2003,2.52,4
Vancouver,SO2,ppb,2004,2.56,4
Vancouver,SO2,ppb,2005,1.72,13
Vancouver,SO2,ppb,2006,1.61,14
Vancouver,SO2,ppb,2007,1.39,14
Vancouver,SO2,ppb,2008,2.12,4
Vancouver,SO2,ppb,2009,2.0,4
Vancouver,SO2,ppb,2010,1.18,13
Vancouver,SO2,ppb,2011,1.11,14
Vancouver,SO2,ppb,2012,1.18,15
Vancouver,SO2,ppb,2013,0.89,15
Vancouver,SO2,ppb,2014,0.77,14
Vancouver,SO2,ppb,2015,0.5,3
Vancouver,SO2,ppb,2016,0.35,2
Vancouver,SO2,ppb,2017,0.47,3
Vancouver,SO2,ppb,2018,0.36,15
Vancouver,SO2,ppb,2019,0.3,4
Vancouver,SO2,ppb,2020,0.28,4
Vancouver,SO2,ppb,2021,0.33,4
Vancouver,SO2,ppb,2022,0.3,15
Vancouver,SO2,ppb,2023,0.29,14
Vancouver,SO2,ppb,2024,0.26,16
Victoria,SO2,ppb,1975,1.88,1
Victoria,SO2,ppb,1976,5.16,1
Victoria,SO2,ppb,1977,2.31,1
Victoria,SO2,ppb,1978,7.23,1
Victoria,SO2,ppb,1982,3.0,1
Victoria,SO2,ppb,1984,5.37,1
Victoria,SO2,ppb,1985,5.6,1
Victoria,SO2,ppb,1986,4.81,1
Victoria,SO2,ppb,1987,6.27,1
Victoria,SO2,ppb,1988,6.72,1
Victoria,SO2,ppb,1989,5.04,1
Victoria,SO2,ppb,1990,4.61,1
Victoria,SO2,ppb,1991,2.43,1
Victoria,SO2,ppb,1992,1.75,1
Victoria,SO2,ppb,1993,1.52,1
Victoria,SO2,ppb,1994,1.75,1
Victoria,SO2,ppb,1995,1.34,1
Victoria,SO2,ppb,1996,1.02,1
Victoria,SO2,ppb,1997,1.85,1
Victoria,SO2,ppb,1999,1.71,1
Victoria,SO2,ppb,2000,1.72,1
Victoria,SO2,ppb,2001,1.35,1
Victoria,SO2,ppb,2003,1.1,1
Victoria,SO2,ppb,2004,0.88,1
Victoria,SO2,ppb,2005,0.7,1
Victoria,SO2,ppb,2008,1.2,2
Victoria,SO2,ppb,2009,1.4,1
Victoria,SO2,ppb,2010,1.3,1
Victoria,SO2,ppb,2011,1.4,1
Victoria,SO2,ppb,2012,0.9,2
Victoria,SO2,ppb,2013,0.8,2
Victoria,SO2,ppb,2014,1.0,1
Victoria,SO2,ppb,2015,0.63,3
Victoria,SO2,ppb,2016,0.5,3
Victoria,SO2,ppb,2017,0.25,2
Victoria,SO2,ppb,2018,0.25,2
Victoria,SO2,ppb,2019,0.2,2
Victoria,SO2,ppb,2020,0.3,1
Victoria,SO2,ppb,2021,0.2,1
Victoria,SO2,ppb,2022,0.2,1
Victoria,SO2,ppb,2023,0.2,1
Victoria,SO2,ppb,2024,0.3,1
Windsor,SO2,ppb,1974,27.05,2
Windsor,SO2,ppb,1975,25.83,2
Windsor,SO2,ppb,1976,21.22,3
Windsor,SO2,ppb,1977,18.36,3
Windsor,SO2,ppb,1978,16.45,3
Windsor,SO2,ppb,1979,15.13,3
Windsor,SO2,ppb,1980,10.74,3
Windsor,SO2,ppb,1981,10.56,3
Windsor,SO2,ppb,1982,8.55,3
Windsor,SO2,ppb,1983,7.77,3
Windsor,SO2,ppb,1984,8.86,2
Windsor,SO2,ppb,1985,8.48,3
Windsor,SO2,ppb,1986,7.94,3
Windsor,SO2,ppb,1987,6.84,3
Windsor,SO2,ppb,1988,9.32,3
Windsor,SO2,ppb,1989,8.1,3
Windsor,SO2,ppb,1990,7.43,3
Windsor,SO2,ppb,1991,6.79,3
Windsor,SO2,ppb,1992,5.77,3
Windsor,SO2,ppb,1993,5.89,3
Windsor,SO2,ppb,1994,6.99,3
Windsor,SO2,ppb,1995,5.91,3
Windsor,SO2,ppb,1996,9.08,3
Windsor,SO2,ppb,1997,10.11,3
Windsor,SO2,ppb,1998,9.08,3
Windsor,SO2,ppb,1999,7.19,3
Windsor,SO2,ppb,2000,6.87,3
Windsor,SO2,ppb,2001,7.72,2
Windsor,SO2,ppb,2003,6.13,2
Windsor,SO2,ppb,2004,4.68,2
Windsor,SO2,ppb,2005,5.0,2
Windsor,SO2,ppb,2006,4.95,2
Windsor,SO2,ppb,2007,5.35,2
Windsor,SO2,ppb,2008,4.55,2
Windsor,SO2,ppb,2009,3.55,2
Windsor,SO2,ppb,2010,3.35,2
Windsor,SO2,ppb,2011,3.45,2
Windsor,SO2,ppb,2012,2.8,2
Windsor,SO2,ppb,2013,2.5,2
Windsor,SO2,ppb,2014,2.65,2
Windsor,SO2,ppb,2015,1.9,2
Windsor,SO2,ppb,2016,1.25,2
Windsor,SO2,ppb,2017,1.0,2
Windsor,SO2,ppb,2018,0.65,2
Windsor,SO2,ppb,2019,0.6,2
Windsor,SO2,ppb,2020,0.55,2
Windsor,SO2,ppb,2021,0.55,2
Windsor,SO2,ppb,2022,0.55,2
Windsor,SO2,ppb,2023,0.45,2
Windsor,SO2,ppb,2024,0.4,2
Winnipeg,SO2,ppb,1974,0.82,2
Winnipeg,SO2,ppb,1975,1.78,3
Winnipeg,SO2,ppb,1976,2.42,3
Winnipeg,SO2,ppb,1977,4.55,4
Winnipeg,SO2,ppb,1978,3.05,4
Winnipeg,SO2,ppb,1979,2.16,3
Winnipeg,SO2,ppb,1980,1.34,2
Winnipeg,SO2,ppb,1981,1.36,1
Winnipeg,SO2,ppb,1982,0.71,2
Winnipeg,SO2,ppb,1983,0.43,2
Winnipeg,SO2,ppb,1984,0.32,2
Winnipeg,SO2,ppb,1985,0.47,2
Winnipeg,SO2,ppb,1986,0.18,2
Winnipeg,SO2,ppb,1987,1.42,2
Winnipeg,SO2,ppb,1988,1.32,2
Winnipeg,SO2,ppb,1989,1.55,2
Winnipeg,SO2,ppb,1990,1.27,2
Winnipeg,SO2,ppb,1991,1.28,2
Winnipeg,SO2,ppb,2009,0.5,1
Winnipeg,SO2,ppb,2010,0.4,1
Winnipeg,SO2,ppb,2011,0.4,1
Winnipeg,SO2,ppb,2012,0.2,1
Winnipeg,SO2,ppb,2013,0.1,1
Winnipeg,SO2,ppb,2014,0.1,2
Winnipeg,SO2,ppb,2015,0.1,1
Winnipeg,SO2,ppb,2017,0.1,1
Winnipeg,SO2,ppb,2024,0.1,1
Yellowknife,SO2,ppb,1996,3.89,1
Yellowknife,SO2,ppb,1997,3.41,1
Yellowknife,SO2,ppb,1998,5.24,1
Yellowknife,SO2,ppb,1999,4.73,1
Yellowknife,SO2,ppb,2000,3.42,1
Yellowknife,SO2,ppb,2001,2.07,1
Yellowknife,SO2,ppb,2003,0.68,1
Yellowknife,SO2,ppb,2004,0.74,1
Yellowknife,SO2,ppb,2005,1.0,1
Yellowknife,SO2,ppb,2006,0.2,1
Yellowknife,SO2,ppb,2007,0.4,1
Yellowknife,SO2,ppb,2008,0.7,1
Yellowknife,SO2,ppb,2009,0.9,1
Yellowknife,SO2,ppb,2010,0.7,1
Yellowknife,SO2,ppb,2011,0.2,1
Yellowknife,SO2,ppb,2013,0.4,1
Yellowknife,SO2,ppb,2014,0.4,1
Yellowknife,SO2,ppb,2015,0.3,1
Yellowknife,SO2,ppb,2016,0.2,1
Yellowknife,SO2,ppb,2017,0.1,1
Yellowknife,SO2,ppb,2018,0.2,1
Yellowknife,SO2,ppb,2019,0.2,1
Yellowknife,SO2,ppb,2020,0.3,1
Yellowknife,SO2,ppb,2021,0.5,1
Yellowknife,SO2,ppb,2022,0.5,1
