city,pollutant,unit,year,month,date,value
Winnipeg,NO2,ppb,1982,9,1982-09-01,11.29
Winnipeg,NO2,ppb,1982,10,1982-10-01,15.02
Winnipeg,NO2,ppb,1982,11,1982-11-01,13.02
Winnipeg,NO2,ppb,1982,12,1982-12-01,8.33
Winnipeg,NO2,ppb,1983,1,1983-01-01,8.21
Winnipeg,NO2,ppb,1983,2,1983-02-01,19.47
Winnipeg,NO2,ppb,1983,3,1983-03-01,12.81
Winnipeg,NO2,ppb,1983,4,1983-04-01,17.23
Winnipeg,NO2,ppb,1983,5,1983-05-01,13.94
Winnipeg,NO2,ppb,1983,6,1983-06-01,15.91
Winnipeg,NO2,ppb,1983,7,1983-07-01,11.29
Winnipeg,NO2,ppb,1983,8,1983-08-01,9.43
Winnipeg,NO2,ppb,1983,9,1983-09-01,1.38
Winnipeg,NO2,ppb,1983,10,1983-10-01,0.6
Winnipeg,NO2,ppb,1983,11,1983-11-01,1.19
Winnipeg,NO2,ppb,1983,12,1983-12-01,10.32
Winnipeg,NO2,ppb,1984,1,1984-01-01,15.25
Winnipeg,NO2,ppb,1984,2,1984-02-01,15.09
Winnipeg,NO2,ppb,1984,3,1984-03-01,14.33
Winnipeg,NO2,ppb,1984,4,1984-04-01,12.87
Winnipeg,NO2,ppb,1984,5,1984-05-01,10.03
Winnipeg,NO2,ppb,1984,6,1984-06-01,13.97
Winnipeg,NO2,ppb,1984,7,1984-07-01,12.29
Winnipeg,NO2,ppb,1984,8,1984-08-01,11.61
Winnipeg,NO2,ppb,1984,9,1984-09-01,14.53
Winnipeg,NO2,ppb,1984,11,1984-11-01,12.93
Winnipeg,NO2,ppb,1984,12,1984-12-01,14.0
Winnipeg,NO2,ppb,1985,1,1985-01-01,12.7
Winnipeg,NO2,ppb,1985,2,1985-02-01,16.32
Winnipeg,NO2,ppb,1985,3,1985-03-01,18.1
Winnipeg,NO2,ppb,1985,4,1985-04-01,15.51
Winnipeg,NO2,ppb,1985,5,1985-05-01,11.13
Winnipeg,NO2,ppb,1985,6,1985-06-01,7.97
Winnipeg,NO2,ppb,1985,7,1985-07-01,6.73
Winnipeg,NO2,ppb,1985,8,1985-08-01,6.73
Winnipeg,NO2,ppb,1985,9,1985-09-01,0.46
Winnipeg,NO2,ppb,1985,10,1985-10-01,3.66
Winnipeg,NO2,ppb,1985,11,1985-11-01,16.47
Winnipeg,NO2,ppb,1985,12,1985-12-01,18.68
Winnipeg,NO2,ppb,1986,1,1986-01-01,19.54
Winnipeg,NO2,ppb,1986,2,1986-02-01,20.81
Winnipeg,NO2,ppb,1986,3,1986-03-01,24.6
Winnipeg,NO2,ppb,1986,4,1986-04-01,15.58
Winnipeg,NO2,ppb,1986,5,1986-05-01,18.9
Winnipeg,NO2,ppb,1986,6,1986-06-01,15.48
Winnipeg,NO2,ppb,1986,7,1986-07-01,13.54
Winnipeg,NO2,ppb,1986,8,1986-08-01,12.38
Winnipeg,NO2,ppb,1986,9,1986-09-01,13.24
Winnipeg,NO2,ppb,1986,10,1986-10-01,17.13
Winnipeg,NO2,ppb,1986,11,1986-11-01,18.97
Winnipeg,NO2,ppb,1986,12,1986-12-01,18.46
Winnipeg,NO2,ppb,1987,1,1987-01-01,19.8
Winnipeg,NO2,ppb,1987,2,1987-02-01,18.27
Winnipeg,NO2,ppb,1987,3,1987-03-01,22.35
Winnipeg,NO2,ppb,1987,4,1987-04-01,19.6
Winnipeg,NO2,ppb,1987,5,1987-05-01,13.44
Winnipeg,NO2,ppb,1987,6,1987-06-01,12.51
Winnipeg,NO2,ppb,1987,7,1987-07-01,12.88
Winnipeg,NO2,ppb,1987,8,1987-08-01,13.58
Winnipeg,NO2,ppb,1987,9,1987-09-01,14.15
Winnipeg,NO2,ppb,1987,10,1987-10-01,16.17
Winnipeg,NO2,ppb,1987,11,1987-11-01,16.65
Winnipeg,NO2,ppb,1987,12,1987-12-01,20.97
Winnipeg,NO2,ppb,1988,1,1988-01-01,23.85
Winnipeg,NO2,ppb,1988,2,1988-02-01,23.21
Winnipeg,NO2,ppb,1988,3,1988-03-01,19.39
Winnipeg,NO2,ppb,1988,4,1988-04-01,17.21
Winnipeg,NO2,ppb,1988,5,1988-05-01,12.42
Winnipeg,NO2,ppb,1988,6,1988-06-01,12.27
Winnipeg,NO2,ppb,1988,7,1988-07-01,11.47
Winnipeg,NO2,ppb,1988,8,1988-08-01,12.11
Winnipeg,NO2,ppb,1988,9,1988-09-01,10.51
Winnipeg,NO2,ppb,1988,10,1988-10-01,14.8
Winnipeg,NO2,ppb,1988,11,1988-11-01,16.49
Winnipeg,NO2,ppb,1988,12,1988-12-01,18.29
Winnipeg,NO2,ppb,1989,1,1989-01-01,22.57
Winnipeg,NO2,ppb,1989,2,1989-02-01,20.82
Winnipeg,NO2,ppb,1989,3,1989-03-01,22.76
Winnipeg,NO2,ppb,1989,4,1989-04-01,14.68
Winnipeg,NO2,ppb,1989,5,1989-05-01,15.8
Winnipeg,NO2,ppb,1989,6,1989-06-01,13.47
Winnipeg,NO2,ppb,1989,7,1989-07-01,12.83
Winnipeg,NO2,ppb,1989,8,1989-08-01,13.33
Winnipeg,NO2,ppb,1989,9,1989-09-01,13.35
Winnipeg,NO2,ppb,1989,10,1989-10-01,17.04
Winnipeg,NO2,ppb,1989,11,1989-11-01,15.94
Winnipeg,NO2,ppb,1989,12,1989-12-01,14.55
Winnipeg,NO2,ppb,1990,1,1990-01-01,18.95
Winnipeg,NO2,ppb,1990,2,1990-02-01,19.72
Winnipeg,NO2,ppb,1990,3,1990-03-01,16.31
Winnipeg,NO2,ppb,1990,4,1990-04-01,12.56
Winnipeg,NO2,ppb,1990,5,1990-05-01,13.88
Winnipeg,NO2,ppb,1990,6,1990-06-01,8.83
Winnipeg,NO2,ppb,1990,7,1990-07-01,8.74
Winnipeg,NO2,ppb,1990,8,1990-08-01,9.66
Winnipeg,NO2,ppb,1990,9,1990-09-01,9.15
Winnipeg,NO2,ppb,1990,10,1990-10-01,12.52
Winnipeg,NO2,ppb,1990,11,1990-11-01,14.7
Winnipeg,NO2,ppb,1990,12,1990-12-01,17.2
Winnipeg,NO2,ppb,1991,1,1991-01-01,23.33
Winnipeg,NO2,ppb,1991,2,1991-02-01,21.4
Winnipeg,NO2,ppb,1991,3,1991-03-01,19.51
Winnipeg,NO2,ppb,1991,4,1991-04-01,13.35
Winnipeg,NO2,ppb,1991,5,1991-05-01,9.67
Winnipeg,NO2,ppb,1991,6,1991-06-01,8.91
Winnipeg,NO2,ppb,1991,7,1991-07-01,7.84
Winnipeg,NO2,ppb,1991,8,1991-08-01,12.41
Winnipeg,NO2,ppb,1991,9,1991-09-01,8.89
Winnipeg,NO2,ppb,1991,10,1991-10-01,13.62
Winnipeg,NO2,ppb,1991,11,1991-11-01,16.05
Winnipeg,NO2,ppb,1991,12,1991-12-01,18.86
Winnipeg,NO2,ppb,1992,1,1992-01-01,17.62
Winnipeg,NO2,ppb,1992,2,1992-02-01,15.24
Winnipeg,NO2,ppb,1992,3,1992-03-01,17.77
Winnipeg,NO2,ppb,1992,4,1992-04-01,13.21
Winnipeg,NO2,ppb,1992,5,1992-05-01,9.66
Winnipeg,NO2,ppb,1992,6,1992-06-01,10.49
Winnipeg,NO2,ppb,1992,7,1992-07-01,11.02
Winnipeg,NO2,ppb,1992,8,1992-08-01,9.16
Winnipeg,NO2,ppb,1992,9,1992-09-01,12.38
Winnipeg,NO2,ppb,1992,10,1992-10-01,19.32
Winnipeg,NO2,ppb,1992,11,1992-11-01,16.83
Winnipeg,NO2,ppb,1992,12,1992-12-01,19.06
Winnipeg,NO2,ppb,1993,1,1993-01-01,23.74
Winnipeg,NO2,ppb,1993,2,1993-02-01,20.35
Winnipeg,NO2,ppb,1993,3,1993-03-01,18.5
Winnipeg,NO2,ppb,1993,4,1993-04-01,15.61
Winnipeg,NO2,ppb,1993,5,1993-05-01,12.34
Winnipeg,NO2,ppb,1993,6,1993-06-01,10.73
Winnipeg,NO2,ppb,1993,7,1993-07-01,9.46
Winnipeg,NO2,ppb,1993,8,1993-08-01,10.75
Winnipeg,NO2,ppb,1993,9,1993-09-01,11.08
Winnipeg,NO2,ppb,1993,10,1993-10-01,15.62
Winnipeg,NO2,ppb,1993,11,1993-11-01,14.62
Winnipeg,NO2,ppb,1993,12,1993-12-01,17.46
Winnipeg,NO2,ppb,1994,1,1994-01-01,22.5
Winnipeg,NO2,ppb,1994,2,1994-02-01,21.84
Winnipeg,NO2,ppb,1994,3,1994-03-01,17.16
Winnipeg,NO2,ppb,1994,4,1994-04-01,14.0
Winnipeg,NO2,ppb,1994,5,1994-05-01,12.63
Winnipeg,NO2,ppb,1994,6,1994-06-01,12.7
Winnipeg,NO2,ppb,1994,7,1994-07-01,9.66
Winnipeg,NO2,ppb,1994,8,1994-08-01,11.45
Winnipeg,NO2,ppb,1994,9,1994-09-01,13.13
Winnipeg,NO2,ppb,1994,10,1994-10-01,12.02
Winnipeg,NO2,ppb,1994,11,1994-11-01,14.73
Winnipeg,NO2,ppb,1994,12,1994-12-01,19.69
Winnipeg,NO2,ppb,1995,1,1995-01-01,23.33
Winnipeg,NO2,ppb,1995,2,1995-02-01,21.7
Winnipeg,NO2,ppb,1995,3,1995-03-01,15.61
Winnipeg,NO2,ppb,1995,4,1995-04-01,12.87
Winnipeg,NO2,ppb,1995,5,1995-05-01,14.0
Winnipeg,NO2,ppb,1995,6,1995-06-01,12.04
Winnipeg,NO2,ppb,1995,7,1995-07-01,10.4
Winnipeg,NO2,ppb,1995,8,1995-08-01,9.62
Winnipeg,NO2,ppb,1995,9,1995-09-01,12.96
Winnipeg,NO2,ppb,1995,10,1995-10-01,13.57
Winnipeg,NO2,ppb,1995,11,1995-11-01,18.86
Winnipeg,NO2,ppb,1995,12,1995-12-01,20.59
Winnipeg,NO2,ppb,1996,1,1996-01-01,23.46
Winnipeg,NO2,ppb,1996,2,1996-02-01,18.09
Winnipeg,NO2,ppb,1996,3,1996-03-01,20.37
Winnipeg,NO2,ppb,1996,4,1996-04-01,16.87
Winnipeg,NO2,ppb,1996,5,1996-05-01,13.17
Winnipeg,NO2,ppb,1996,6,1996-06-01,11.63
Winnipeg,NO2,ppb,1996,7,1996-07-01,10.9
Winnipeg,NO2,ppb,1996,8,1996-08-01,10.5
Winnipeg,NO2,ppb,1996,9,1996-09-01,12.36
Winnipeg,NO2,ppb,1996,10,1996-10-01,12.13
Winnipeg,NO2,ppb,1996,11,1996-11-01,19.12
Winnipeg,NO2,ppb,1996,12,1996-12-01,19.56
Winnipeg,NO2,ppb,1997,1,1997-01-01,18.74
Winnipeg,NO2,ppb,1997,2,1997-02-01,22.0
Winnipeg,NO2,ppb,1997,3,1997-03-01,21.16
Winnipeg,NO2,ppb,1997,4,1997-04-01,17.96
Winnipeg,NO2,ppb,1997,5,1997-05-01,13.8
Winnipeg,NO2,ppb,1997,6,1997-06-01,10.86
Winnipeg,NO2,ppb,1997,7,1997-07-01,10.07
Winnipeg,NO2,ppb,1997,8,1997-08-01,11.01
Winnipeg,NO2,ppb,1997,9,1997-09-01,10.97
Winnipeg,NO2,ppb,1997,10,1997-10-01,11.74
Winnipeg,NO2,ppb,1997,11,1997-11-01,16.36
Winnipeg,NO2,ppb,1997,12,1997-12-01,15.4
Winnipeg,NO2,ppb,1998,1,1998-01-01,20.74
Winnipeg,NO2,ppb,1998,2,1998-02-01,17.42
Winnipeg,NO2,ppb,1998,3,1998-03-01,17.01
Winnipeg,NO2,ppb,1998,4,1998-04-01,13.53
Winnipeg,NO2,ppb,1998,5,1998-05-01,10.84
Winnipeg,NO2,ppb,1998,6,1998-06-01,10.1
Winnipeg,NO2,ppb,1998,7,1998-07-01,10.24
Winnipeg,NO2,ppb,1998,8,1998-08-01,11.76
Winnipeg,NO2,ppb,1998,9,1998-09-01,11.71
Winnipeg,NO2,ppb,1998,10,1998-10-01,13.36
Winnipeg,NO2,ppb,1998,11,1998-11-01,15.98
Winnipeg,NO2,ppb,1998,12,1998-12-01,20.64
Winnipeg,NO2,ppb,1999,1,1999-01-01,22.06
Winnipeg,NO2,ppb,1999,2,1999-02-01,19.82
Winnipeg,NO2,ppb,1999,3,1999-03-01,18.78
Winnipeg,NO2,ppb,1999,4,1999-04-01,13.18
Winnipeg,NO2,ppb,1999,5,1999-05-01,10.81
Winnipeg,NO2,ppb,1999,6,1999-06-01,11.84
Winnipeg,NO2,ppb,1999,7,1999-07-01,10.45
Winnipeg,NO2,ppb,1999,8,1999-08-01,10.38
Winnipeg,NO2,ppb,1999,9,1999-09-01,10.95
Winnipeg,NO2,ppb,1999,10,1999-10-01,16.9
Winnipeg,NO2,ppb,1999,11,1999-11-01,16.6
Winnipeg,NO2,ppb,1999,12,1999-12-01,17.38
Winnipeg,NO2,ppb,2000,1,2000-01-01,19.43
Winnipeg,NO2,ppb,2000,2,2000-02-01,20.97
Winnipeg,NO2,ppb,2000,3,2000-03-01,15.15
Winnipeg,NO2,ppb,2000,4,2000-04-01,13.38
Winnipeg,NO2,ppb,2000,5,2000-05-01,12.07
Winnipeg,NO2,ppb,2000,6,2000-06-01,9.07
Winnipeg,NO2,ppb,2000,7,2000-07-01,10.61
Winnipeg,NO2,ppb,2000,8,2000-08-01,10.0
Winnipeg,NO2,ppb,2000,9,2000-09-01,11.65
Winnipeg,NO2,ppb,2000,10,2000-10-01,13.5
Winnipeg,NO2,ppb,2000,11,2000-11-01,16.1
Winnipeg,NO2,ppb,2000,12,2000-12-01,19.05
Winnipeg,NO2,ppb,2001,1,2001-01-01,20.97
Winnipeg,NO2,ppb,2001,2,2001-02-01,18.48
Winnipeg,NO2,ppb,2001,3,2001-03-01,17.4
Winnipeg,NO2,ppb,2001,4,2001-04-01,12.36
Winnipeg,NO2,ppb,2001,5,2001-05-01,10.36
Winnipeg,NO2,ppb,2001,6,2001-06-01,10.16
Winnipeg,NO2,ppb,2001,7,2001-07-01,10.15
Winnipeg,NO2,ppb,2001,8,2001-08-01,9.27
Winnipeg,NO2,ppb,2001,9,2001-09-01,11.33
Winnipeg,NO2,ppb,2001,10,2001-10-01,13.04
Winnipeg,NO2,ppb,2001,11,2001-11-01,10.41
Winnipeg,NO2,ppb,2001,12,2001-12-01,16.02
Winnipeg,NO2,ppb,2003,1,2003-01-01,13.98
Winnipeg,NO2,ppb,2003,2,2003-02-01,17.47
Winnipeg,NO2,ppb,2003,3,2003-03-01,14.6
Winnipeg,NO2,ppb,2003,4,2003-04-01,10.1
Winnipeg,NO2,ppb,2003,5,2003-05-01,12.15
Winnipeg,NO2,ppb,2003,6,2003-06-01,10.64
Winnipeg,NO2,ppb,2003,7,2003-07-01,7.82
Winnipeg,NO2,ppb,2003,8,2003-08-01,8.03
Winnipeg,NO2,ppb,2003,9,2003-09-01,7.75
Winnipeg,NO2,ppb,2003,10,2003-10-01,11.81
Winnipeg,NO2,ppb,2003,11,2003-11-01,14.57
Winnipeg,NO2,ppb,2003,12,2003-12-01,14.93
Winnipeg,NO2,ppb,2004,1,2004-01-01,17.86
Winnipeg,NO2,ppb,2004,2,2004-02-01,18.22
Winnipeg,NO2,ppb,2004,3,2004-03-01,13.65
Winnipeg,NO2,ppb,2004,4,2004-04-01,9.83
Winnipeg,NO2,ppb,2004,5,2004-05-01,9.07
Winnipeg,NO2,ppb,2004,6,2004-06-01,6.99
Winnipeg,NO2,ppb,2004,7,2004-07-01,7.07
Winnipeg,NO2,ppb,2004,8,2004-08-01,6.53
Winnipeg,NO2,ppb,2004,9,2004-09-01,7.98
Winnipeg,NO2,ppb,2004,10,2004-10-01,8.87
Winnipeg,NO2,ppb,2004,11,2004-11-01,13.08
Winnipeg,NO2,ppb,2004,12,2004-12-01,12.68
Winnipeg,NO2,ppb,2005,1,2005-01-01,14.7
Winnipeg,NO2,ppb,2005,2,2005-02-01,18.15
Winnipeg,NO2,ppb,2005,3,2005-03-01,15.3
Winnipeg,NO2,ppb,2005,4,2005-04-01,9.15
Winnipeg,NO2,ppb,2005,5,2005-05-01,7.45
Winnipeg,NO2,ppb,2005,6,2005-06-01,5.75
Winnipeg,NO2,ppb,2005,7,2005-07-01,5.65
Winnipeg,NO2,ppb,2005,8,2005-08-01,5.35
Winnipeg,NO2,ppb,2005,9,2005-09-01,7.05
Winnipeg,NO2,ppb,2005,10,2005-10-01,9.35
Winnipeg,NO2,ppb,2005,11,2005-11-01,10.5
Winnipeg,NO2,ppb,2005,12,2005-12-01,12.7
Winnipeg,NO2,ppb,2006,1,2006-01-01,11.2
Winnipeg,NO2,ppb,2006,2,2006-02-01,16.85
Winnipeg,NO2,ppb,2006,3,2006-03-01,13.8
Winnipeg,NO2,ppb,2006,4,2006-04-01,8.85
Winnipeg,NO2,ppb,2006,5,2006-05-01,5.9
Winnipeg,NO2,ppb,2006,6,2006-06-01,6.05
Winnipeg,NO2,ppb,2006,7,2006-07-01,6.45
Winnipeg,NO2,ppb,2006,8,2006-08-01,7.2
Winnipeg,NO2,ppb,2006,9,2006-09-01,7.5
Winnipeg,NO2,ppb,2006,10,2006-10-01,8.7
Winnipeg,NO2,ppb,2006,11,2006-11-01,12.5
Winnipeg,NO2,ppb,2006,12,2006-12-01,16.6
Winnipeg,NO2,ppb,2007,1,2007-01-01,17.35
Winnipeg,NO2,ppb,2007,2,2007-02-01,18.1
Winnipeg,NO2,ppb,2007,3,2007-03-01,12.25
Winnipeg,NO2,ppb,2007,4,2007-04-01,9.2
Winnipeg,NO2,ppb,2007,5,2007-05-01,6.75
Winnipeg,NO2,ppb,2007,6,2007-06-01,6.35
Winnipeg,NO2,ppb,2007,7,2007-07-01,6.35
Winnipeg,NO2,ppb,2007,8,2007-08-01,5.9
Winnipeg,NO2,ppb,2007,9,2007-09-01,6.75
Winnipeg,NO2,ppb,2007,10,2007-10-01,10.0
Winnipeg,NO2,ppb,2007,11,2007-11-01,10.05
Winnipeg,NO2,ppb,2007,12,2007-12-01,16.35
Winnipeg,NO2,ppb,2008,1,2008-01-01,16.2
Winnipeg,NO2,ppb,2008,2,2008-02-01,14.4
Winnipeg,NO2,ppb,2008,3,2008-03-01,11.9
Winnipeg,NO2,ppb,2008,4,2008-04-01,9.2
Winnipeg,NO2,ppb,2008,5,2008-05-01,7.05
Winnipeg,NO2,ppb,2008,6,2008-06-01,6.15
Winnipeg,NO2,ppb,2008,7,2008-07-01,5.8
Winnipeg,NO2,ppb,2008,8,2008-08-01,6.0
Winnipeg,NO2,ppb,2008,9,2008-09-01,6.55
Winnipeg,NO2,ppb,2008,10,2008-10-01,8.75
Winnipeg,NO2,ppb,2008,11,2008-11-01,13.5
Winnipeg,NO2,ppb,2008,12,2008-12-01,19.2
Winnipeg,NO2,ppb,2009,1,2009-01-01,21.7
Winnipeg,NO2,ppb,2009,2,2009-02-01,15.55
Winnipeg,NO2,ppb,2009,3,2009-03-01,12.95
Winnipeg,NO2,ppb,2009,4,2009-04-01,9.15
Winnipeg,NO2,ppb,2009,5,2009-05-01,7.4
Winnipeg,NO2,ppb,2009,6,2009-06-01,6.5
Winnipeg,NO2,ppb,2009,7,2009-07-01,5.2
Winnipeg,NO2,ppb,2009,8,2009-08-01,5.45
Winnipeg,NO2,ppb,2009,9,2009-09-01,6.6
Winnipeg,NO2,ppb,2009,10,2009-10-01,7.9
Winnipeg,NO2,ppb,2009,11,2009-11-01,12.1
Winnipeg,NO2,ppb,2010,1,2010-01-01,12.6
Winnipeg,NO2,ppb,2010,2,2010-02-01,19.4
Winnipeg,NO2,ppb,2010,3,2010-03-01,10.9
Winnipeg,NO2,ppb,2010,4,2010-04-01,9.0
Winnipeg,NO2,ppb,2010,5,2010-05-01,5.75
Winnipeg,NO2,ppb,2010,6,2010-06-01,4.0
Winnipeg,NO2,ppb,2010,7,2010-07-01,3.45
Winnipeg,NO2,ppb,2010,8,2010-08-01,3.65
Winnipeg,NO2,ppb,2010,9,2010-09-01,4.1
Winnipeg,NO2,ppb,2010,10,2010-10-01,5.9
Winnipeg,NO2,ppb,2010,11,2010-11-01,7.3
Winnipeg,NO2,ppb,2010,12,2010-12-01,11.45
Winnipeg,NO2,ppb,2011,1,2011-01-01,18.15
Winnipeg,NO2,ppb,2011,2,2011-02-01,15.6
Winnipeg,NO2,ppb,2011,3,2011-03-01,14.05
Winnipeg,NO2,ppb,2011,4,2011-04-01,10.1
Winnipeg,NO2,ppb,2011,5,2011-05-01,6.3
Winnipeg,NO2,ppb,2011,6,2011-06-01,5.6
Winnipeg,NO2,ppb,2011,7,2011-07-01,6.25
Winnipeg,NO2,ppb,2011,8,2011-08-01,6.55
Winnipeg,NO2,ppb,2011,9,2011-09-01,7.2
Winnipeg,NO2,ppb,2011,10,2011-10-01,8.55
Winnipeg,NO2,ppb,2011,11,2011-11-01,9.35
Winnipeg,NO2,ppb,2011,12,2011-12-01,9.05
Winnipeg,NO2,ppb,2012,1,2012-01-01,10.1
Winnipeg,NO2,ppb,2012,2,2012-02-01,13.05
Winnipeg,NO2,ppb,2012,3,2012-03-01,9.0
Winnipeg,NO2,ppb,2012,4,2012-04-01,6.0
Winnipeg,NO2,ppb,2012,5,2012-05-01,4.9
Winnipeg,NO2,ppb,2012,6,2012-06-01,4.45
Winnipeg,NO2,ppb,2012,7,2012-07-01,4.8
Winnipeg,NO2,ppb,2012,8,2012-08-01,6.0
Winnipeg,NO2,ppb,2012,9,2012-09-01,7.4
Winnipeg,NO2,ppb,2012,10,2012-10-01,7.7
Winnipeg,NO2,ppb,2012,11,2012-11-01,10.85
Winnipeg,NO2,ppb,2012,12,2012-12-01,9.3
Winnipeg,NO2,ppb,2013,1,2013-01-01,14.6
Winnipeg,NO2,ppb,2013,2,2013-02-01,14.65
Winnipeg,NO2,ppb,2013,3,2013-03-01,12.85
Winnipeg,NO2,ppb,2013,4,2013-04-01,7.05
Winnipeg,NO2,ppb,2013,5,2013-05-01,4.3
Winnipeg,NO2,ppb,2013,6,2013-06-01,3.8
Winnipeg,NO2,ppb,2013,7,2013-07-01,3.6
Winnipeg,NO2,ppb,2013,8,2013-08-01,4.3
Winnipeg,NO2,ppb,2013,9,2013-09-01,3.45
Winnipeg,NO2,ppb,2013,10,2013-10-01,6.15
Winnipeg,NO2,ppb,2013,11,2013-11-01,6.75
Winnipeg,NO2,ppb,2013,12,2013-12-01,9.65
Winnipeg,NO2,ppb,2014,1,2014-01-01,10.75
Winnipeg,NO2,ppb,2014,2,2014-02-01,9.45
Winnipeg,NO2,ppb,2014,3,2014-03-01,8.5
Winnipeg,NO2,ppb,2014,4,2014-04-01,5.15
Winnipeg,NO2,ppb,2014,5,2014-05-01,4.2
Winnipeg,NO2,ppb,2014,6,2014-06-01,2.45
Winnipeg,NO2,ppb,2014,7,2014-07-01,2.3
Winnipeg,NO2,ppb,2014,8,2014-08-01,2.35
Winnipeg,NO2,ppb,2014,9,2014-09-01,4.05
Winnipeg,NO2,ppb,2014,10,2014-10-01,4.9
Winnipeg,NO2,ppb,2014,11,2014-11-01,7.1
Winnipeg,NO2,ppb,2014,12,2014-12-01,9.0
Winnipeg,NO2,ppb,2015,1,2015-01-01,8.85
Winnipeg,NO2,ppb,2015,2,2015-02-01,8.35
Winnipeg,NO2,ppb,2015,3,2015-03-01,7.6
Winnipeg,NO2,ppb,2015,4,2015-04-01,6.8
Winnipeg,NO2,ppb,2015,5,2015-05-01,6.7
Winnipeg,NO2,ppb,2015,6,2015-06-01,6.05
Winnipeg,NO2,ppb,2015,7,2015-07-01,5.0
Winnipeg,NO2,ppb,2015,8,2015-08-01,4.55
Winnipeg,NO2,ppb,2015,9,2015-09-01,5.0
Winnipeg,NO2,ppb,2015,10,2015-10-01,6.95
Winnipeg,NO2,ppb,2015,11,2015-11-01,8.1
Winnipeg,NO2,ppb,2015,12,2015-12-01,9.9
Winnipeg,NO2,ppb,2016,1,2016-01-01,14.7
Winnipeg,NO2,ppb,2016,2,2016-02-01,13.3
Winnipeg,NO2,ppb,2016,3,2016-03-01,12.1
Winnipeg,NO2,ppb,2016,4,2016-04-01,5.8
Winnipeg,NO2,ppb,2016,5,2016-05-01,6.7
Winnipeg,NO2,ppb,2016,6,2016-06-01,4.7
Winnipeg,NO2,ppb,2016,7,2016-07-01,3.4
Winnipeg,NO2,ppb,2016,8,2016-08-01,4.0
Winnipeg,NO2,ppb,2016,9,2016-09-01,4.6
Winnipeg,NO2,ppb,2016,10,2016-10-01,7.6
Winnipeg,NO2,ppb,2016,11,2016-11-01,7.3
Winnipeg,NO2,ppb,2016,12,2016-12-01,11.8
Winnipeg,NO2,ppb,2017,1,2017-01-01,14.0
Winnipeg,NO2,ppb,2017,2,2017-02-01,10.9
Winnipeg,NO2,ppb,2017,3,2017-03-01,7.6
Winnipeg,NO2,ppb,2017,4,2017-04-01,7.5
Winnipeg,NO2,ppb,2017,5,2017-05-01,4.9
Winnipeg,NO2,ppb,2017,6,2017-06-01,5.2
Winnipeg,NO2,ppb,2017,7,2017-07-01,4.3
Winnipeg,NO2,ppb,2017,8,2017-08-01,6.6
Winnipeg,NO2,ppb,2017,9,2017-09-01,5.0
Winnipeg,NO2,ppb,2017,10,2017-10-01,5.3
Winnipeg,NO2,ppb,2017,11,2017-11-01,8.6
Winnipeg,NO2,ppb,2017,12,2017-12-01,9.9
Winnipeg,NO2,ppb,2018,1,2018-01-01,11.6
Winnipeg,NO2,ppb,2018,2,2018-02-01,12.7
Winnipeg,NO2,ppb,2018,3,2018-03-01,12.7
Winnipeg,NO2,ppb,2018,4,2018-04-01,8.0
Winnipeg,NO2,ppb,2018,5,2018-05-01,6.7
Winnipeg,NO2,ppb,2018,6,2018-06-01,5.7
Winnipeg,NO2,ppb,2018,7,2018-07-01,4.3
Winnipeg,NO2,ppb,2018,8,2018-08-01,6.4
Winnipeg,NO2,ppb,2018,9,2018-09-01,6.7
Winnipeg,NO2,ppb,2018,10,2018-10-01,7.9
Winnipeg,NO2,ppb,2018,11,2018-11-01,9.5
Winnipeg,NO2,ppb,2018,12,2018-12-01,11.1
Winnipeg,NO2,ppb,2019,1,2019-01-01,12.8
Winnipeg,NO2,ppb,2019,2,2019-02-01,14.6
Winnipeg,NO2,ppb,2019,3,2019-03-01,12.9
Winnipeg,NO2,ppb,2019,4,2019-04-01,10.4
Winnipeg,NO2,ppb,2019,5,2019-05-01,9.9
Winnipeg,NO2,ppb,2019,6,2019-06-01,10.2
Winnipeg,NO2,ppb,2019,7,2019-07-01,7.9
Winnipeg,NO2,ppb,2019,8,2019-08-01,6.6
Winnipeg,NO2,ppb,2019,9,2019-09-01,6.5
Winnipeg,NO2,ppb,2019,10,2019-10-01,6.8
Winnipeg,NO2,ppb,2019,11,2019-11-01,8.0
Winnipeg,NO2,ppb,2019,12,2019-12-01,10.7
Winnipeg,NO2,ppb,2020,1,2020-01-01,11.6
Winnipeg,NO2,ppb,2020,2,2020-02-01,10.7
Winnipeg,NO2,ppb,2020,3,2020-03-01,9.3
Winnipeg,NO2,ppb,2020,4,2020-04-01,8.8
Winnipeg,NO2,ppb,2020,5,2020-05-01,7.7
Winnipeg,NO2,ppb,2020,6,2020-06-01,7.4
Winnipeg,NO2,ppb,2020,7,2020-07-01,6.0
Winnipeg,NO2,ppb,2020,8,2020-08-01,5.2
Winnipeg,NO2,ppb,2020,9,2020-09-01,5.5
Winnipeg,NO2,ppb,2020,10,2020-10-01,6.7
Winnipeg,NO2,ppb,2020,11,2020-11-01,8.2
Winnipeg,NO2,ppb,2020,12,2020-12-01,9.6
Winnipeg,NO2,ppb,2021,1,2021-01-01,8.8
Winnipeg,NO2,ppb,2021,2,2021-02-01,6.8
Winnipeg,NO2,ppb,2021,3,2021-03-01,9.0
Winnipeg,NO2,ppb,2021,4,2021-04-01,7.7
Winnipeg,NO2,ppb,2021,5,2021-05-01,7.4
